Date,News,What It Affects,Sentiment,Source
2025-06-18,PPP boasts of healthcare spending as opposition declares Sindh budget ‘anti-people’,Fiscal Policy / Budget / Taxes; Political Stability / Government,Neutral,https://www.dawn.com/news/1917749/ppp-boasts-of-healthcare-spending-as-opposition-declares-sindh-budget-anti-people
2025-06-18,FDI declines by 7.6pc,Foreign Investment / FPI,Negative,https://www.dawn.com/news/1917764/fdi-declines-by-76pc
2025-06-18,Current account negative after two months,Current Account / Trade,Negative,https://www.dawn.com/news/1917759/current-account-negative-after-two-months
2025-06-18,"Budget 2025-26: Lawmakers reject solar panel tax, seek relief for small cars",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917736/budget-2025-26-lawmakers-reject-solar-panel-tax-seek-relief-for-small-cars
2025-06-18,"Budget 2025-26: Friends, foes join hands to disapprove ‘budget for elite’",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917727/budget-2025-26-friends-foes-join-hands-to-disapprove-budget-for-elite
2025-06-18,Balochistan Budget 2025-26: Biggest-ever Rs1.03tr budget unveiled for ‘sustainable progress’,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917732/balochistan-budget-2025-26-biggest-ever-rs103tr-budget-unveiled-for-sustainable-progress
2025-06-18,Balochistan Budget 2025-26: Balochistan allocates Rs86.7bn for law and order,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917722/balochistan-budget-2025-26-balochistan-allocates-rs867bn-for-law-and-order
2025-06-19,‘Unusual’ T-bill auction sees govt raise Rs915bn,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1918068/unusual-t-bill-auction-sees-govt-raise-rs915bn
2025-06-19,Oil prices drift higher,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1918064/oil-prices-drift-higher
2025-06-19,Lawmakers are right to look at how regressive new tax measures are,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918055
2025-06-19,Govt proposes new tobacco levy to run Daanish University,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917998/govt-proposes-new-tobacco-levy-to-run-daanish-university
2025-06-19,"PSX tumbles 1,505 points on geopolitical tensions",Stock Market (Direct),Negative,https://www.dawn.com/news/1918063/psx-tumbles-1505-points-on-geopolitical-tensions
2025-06-19,Budget 2025-26: Senate panel seeks to ease tax rules for buying property,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1918040/budget-2025-26-senate-panel-seeks-to-ease-tax-rules-for-buying-property
2025-06-19,Balochistan budget 2025-26: Surplus increased to Rs51.5 billion: Nosherwani,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918033/balochistan-budget-2025-26-surplus-increased-to-rs515-billion-nosherwani
2025-06-19,AJK budget 2025-26: Rs49 billion allocated for annual development programme in Azad Kashmir,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1917994/ajk-budget-2025-26-rs49-billion-allocated-for-annual-development-programme-in-azad-kashmir
2025-06-19,ADB-backed pact signed for $1bn with ME banks,IMF / External Financing,Neutral,https://www.dawn.com/news/1918071/adb-backed-pact-signed-for-1bn-with-me-banks
2025-06-19,Fed keeps rates steady,Inflation / CPI,Negative,https://www.dawn.com/news/1918062/fed-keeps-rates-steady
2025-06-20,SBP reserves rise by a meagre $46m,Monetary Policy / Interest Rates; Banking Sector,Positive,https://www.dawn.com/news/1918274/sbp-reserves-rise-by-a-meagre-46m
2025-06-20,"Process begins to name advisers for four power companies, two plants",Privatization / Divestment,Neutral,https://www.dawn.com/news/1918277/process-begins-to-name-advisers-for-four-power-companies-two-plants
2025-06-20,"PTI objects to ‘huge’ funds set aside for luxury vehicles, govt offices",Political Stability / Government,Neutral,https://www.dawn.com/news/1918251/pti-objects-to-huge-funds-set-aside-for-luxury-vehicles-govt-offices
2025-06-20,Govt signs $4.5bn loans with local banks to ease power sector debt,Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1918449/govt-signs-45bn-loans-with-local-banks-to-ease-power-sector-debt
2025-06-20,Govt flags risks to budgetary targets,Inflation / CPI,Neutral,https://www.dawn.com/news/1918272/govt-flags-risks-to-budgetary-targets
2025-06-20,"Budget 2025-26: Era of amnesty schemes is over, says Aurangzeb",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918333/budget-2025-26-era-of-amnesty-schemes-is-over-says-aurangzeb
2025-06-20,Bears drag index further lower in volatile session,Stock Market (Direct),Negative,https://www.dawn.com/news/1918276/bears-drag-index-further-lower-in-volatile-session
2025-06-20,"E-bikes, rickshaws get Rs9bn subsidy under National Electric Vehicle policy",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918321/e-bikes-rickshaws-get-rs9bn-subsidy-under-national-electric-vehicle-policy
2025-06-21,Oil prices slip after US sanctions Iran,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1918603/oil-prices-slip-after-us-sanctions-iran
2025-06-21,"The FY25-26 budget is distinctly anti-growth, anti-poor and a wasted opportunity",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918631
2025-06-21,PSX flat as regional tensions erase early gains,Stock Market (Direct),Neutral,https://www.dawn.com/news/1918599/psx-flat-as-regional-tensions-erase-early-gains
2025-06-21,Ogra advises oil marketing companies to ensure maintenance of mandatory 20-day stock levels,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1918738/ogra-advises-oil-marketing-companies-to-ensure-maintenance-of-mandatory-20-day-stock-levels
2025-06-21,Editorial: Lawmakers should try to fix the broken tax system rather than calling for new amnesties,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1918634
2025-06-21,KP Budget 2025-26: KP puts off budget’s approval as Imran’s consent awaited,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1918528/kp-budget-2025-26-kp-puts-off-budgets-approval-as-imrans-consent-awaited
2025-06-21,EU imposes measures to curb ethanol imports from Pakistan,Current Account / Trade,Neutral,https://www.dawn.com/news/1918600/eu-imposes-measures-to-curb-ethanol-imports-from-pakistan
2025-06-21,Budget 2025-26: Roadmap for liberalised vehicle imports unveiled,Fiscal Policy / Budget / Taxes; Current Account / Trade,Neutral,https://www.dawn.com/news/1918563/budget-2025-26-roadmap-for-liberalised-vehicle-imports-unveiled
2025-06-21,"NA panel rejects uniform property tax rate, approves clampdown on tax fraud, elite clubs",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1918606/na-panel-rejects-uniform-property-tax-rate-approves-clampdown-on-tax-fraud-elite-clubs
2025-06-22,SC bars FBR from making arrests before liability assessment,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918884/sc-bars-fbr-from-making-arrests-before-liability-assessment
2025-06-22,PSX slides 1.7pc amid Middle East tensions,Stock Market (Direct),Negative,https://www.dawn.com/news/1918860/psx-slides-17pc-amid-middle-east-tensions
2025-06-22,Khuzdar medical college project’s removal from PSDP flayed,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918879/khuzdar-medical-college-projects-removal-from-psdp-flayed
2025-06-22,Dollar shortage spurs exchange rate volatility,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1918865/dollar-shortage-spurs-exchange-rate-volatility
2025-06-22,NA panel okays tax relief for salaried people,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1918866/na-panel-okays-tax-relief-for-salaried-people
2025-06-22,"Budget 2025-26: Curbs placed on FBR’s arrest powers, assures Aurangzeb",Fiscal Policy / Budget / Taxes; Current Account / Trade,Neutral,https://www.dawn.com/news/1918913/budget-2025-26-curbs-placed-on-fbrs-arrest-powers-assures-aurangzeb
2025-06-22,"Amid cash crunch, Senate panel proposes tax cuts, salary hikes in budget FY26",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1918904/budget-2025-26-amid-cash-crunch-senate-panel-proposes-tax-cuts-salary-hikes
2025-06-22,ADB approves plan for digital overhaul of Discos,IMF / External Financing,Positive,https://www.dawn.com/news/1918863/adb-approves-plan-for-digital-overhaul-of-discos
2025-06-22,Bumpy road ahead for auto sector,Current Account / Trade; Automobile Sector,Neutral,https://www.dawn.com/news/1918864/bumpy-road-ahead-for-auto-sector
2025-06-23,Balochistan Budget: A move towards transformative development,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1919251/balochistan-budget-a-move-towards-transformative-development
2025-06-23,Finance: Foresight amid global shocks,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918786/finance-foresight-amid-global-shocks
2025-06-23,Planning around global tensions,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1918792/planning-around-global-tensions
2025-06-23,"Punjab Budget: Flush with cash, short on viable plans",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1918789/punjab-budget-flush-with-cash-short-on-viable-plans
2025-06-23,The dangers of rushing crypto adoption,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1919243/the-dangers-of-rushing-crypto-adoption
2025-06-24,"PSX climbs nearly 6,000 points amid announcement of Iran-Israel ‘ceasefire’",Stock Market (Direct),Positive,https://www.dawn.com/news/1919683/psx-climbs-nearly-6000-points-amid-announcement-of-iran-israel-ceasefire
2025-06-24,Textile exports drop for second month,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1919520/textile-exports-drop-for-second-month
2025-06-24,"PSX plunges 3,855 points on geopolitical jitters",Stock Market (Direct),Negative,https://www.dawn.com/news/1919518/psx-plunges-3855-points-on-geopolitical-jitters
2025-06-24,India’s subsidised rice fails to dent Pakistan’s exports,Current Account / Trade,Negative,https://www.dawn.com/news/1919523/indias-subsidised-rice-fails-to-dent-pakistans-exports
2025-06-24,"Budget 2025-26: Working class not given any incentive in budget, say speakers",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1919612/budget-2025-26-working-class-not-given-any-incentive-in-budget-say-speakers
2025-06-24,Gligit-Baltistan govt presents Rs148.6 billion budget for FY26,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1919528/gligit-baltistan-govt-presents-rs1486-billion-budget-for-fy26
2025-06-24,"Budget 2025-26: Proposal to abolish tax rebate for teachers, researchers condemned",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1919608/budget-2025-26-proposal-to-abolish-tax-rebate-for-teachers-researchers-condemned
2025-06-24,Govt approves sugar imports,Current Account / Trade,Positive,https://www.dawn.com/news/1919522/govt-approves-sugar-imports
2025-06-24,Finance Minister Aurangzeb unveils measures to offset impact of relief to salaried class,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1919535/finance-minister-aurangzeb-unveils-measures-to-offset-impact-of-relief-to-salaried-class
2025-06-25,Dairy industry wants GST cut to 5pc,Current Account / Trade,Neutral,https://www.dawn.com/news/1919880/dairy-industry-wants-gst-cut-to-5pc
2025-06-25,Trade gap with nine states widens to $11.17bn,Current Account / Trade,Neutral,https://www.dawn.com/news/1919884/trade-gap-with-nine-states-widens-to-1117bn
2025-06-25,"WB, ADB Loans approved for education, water access and women’s empowerment",IMF / External Financing,Positive,https://www.dawn.com/news/1919882/wb-adb-loans-approved-for-education-water-access-and-womens-empowerment
2025-06-26,PM reaffirms commitment to agriculture and power sector reforms,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1920130/pm-reaffirms-commitment-to-agriculture-and-power-sector-reforms
2025-06-26,Oil rebounds on strong US demand,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1920165/oil-rebounds-on-strong-us-demand
2025-06-26,Budget 2025-26: Friction within ruling partners necessitates last-minute tweaks,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920142/budget-2025-26-friction-within-ruling-partners-necessitates-last-minute-tweaks
2025-06-26,Finance Bill sails through parliament to greenlight Rs17.57tr budget,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920303/finance-bill-sails-through-parliament-to-greenlight-rs1757tr-budget
2025-06-27,"Lawmakers, FBR celebrate passage of ‘their budget’",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920475
2025-06-27,"PSX falters on profit-taking, year-end selling",Stock Market (Direct),Negative,https://www.dawn.com/news/1920439/psx-falters-on-profit-taking-year-end-selling
2025-06-27,"PSX rises by nearly 1,600 points a day after federal budget is passed",Stock Market (Direct); Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920553/psx-rises-by-nearly-1600-points-a-day-after-federal-budget-is-passed
2025-06-27,SBP set to miss $14bn forex target for FY25,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1920443/sbp-set-to-miss-14bn-forex-target-for-fy25
2025-06-27,"Situationer: Lawmakers, FBR celebrate passage of ‘their budget’",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920475/situationer-lawmakers-fbr-celebrate-passage-of-their-budget
2025-06-27,World Bank reaffirms support for Pakistan’s economic agenda,IMF / External Financing,Neutral,https://www.dawn.com/news/1920564/world-bank-reaffirms-support-for-pakistans-economic-agenda
2025-06-27,"Business leaders decry new tax measures, warn of strike",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1920444/business-leaders-decry-new-tax-measures-warn-of-strike
2025-06-28,"Perishables, pulses bring down weekly inflation",Inflation / CPI,Positive,https://www.dawn.com/news/1920704/perishables-pulses-bring-down-weekly-inflation
2025-06-28,Trade associations reject ‘draconian’ powers for FBR,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1920701/trade-associations-reject-draconian-powers-for-fbr
2025-06-28,Editorial: Next budget reflection of previous ones — bid to balance the books within IMF framework,IMF / External Financing; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1920743/same-tune
2025-06-28,China confirms trade deal as Trump nixes Canada talks,Current Account / Trade,Neutral,https://www.dawn.com/news/1920706/china-confirms-trade-deal-as-trump-nixes-canada-talks
2025-06-28,Business leaders reject hike in gas tariff,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1920703/business-leaders-reject-hike-in-gas-tariff
2025-06-28,Edible oil industry faces dollar shortage,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1920705/edible-oil-industry-faces-dollar-shortage
2025-06-29,Crude oil import bill rises 13.5pc,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1920876/crude-oil-import-bill-rises-135pc
