Date,News,What It Affects,Sentiment,Source
2017-11-21,Punjab bans companies flouting fertiliser policy,Fertilizer Sector,Negative,https://www.dawn.com/news/1371791/punjab-bans-companies-flouting-fertiliser-policy
2017-11-22,Health costs see sharp increase in Pakistan,Inflation / CPI,Negative,https://www.dawn.com/news/1371997/health-costs-see-sharp-increase-in-pakistan
2017-11-22,Indian entry could tighten global LNG markets,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1371995/indian-entry-could-tighten-global-lng-markets
2017-11-22,Pakistan Stock Exchange closes on flat note,Stock Market (Direct),Positive,https://www.dawn.com/news/1372173/pakistan-stock-exchange-closes-on-flat-note
2017-11-22,SECP to probe leak of stock market trading data,Stock Market (Direct),No Signal,https://www.dawn.com/news/1371994/secp-to-probe-leak-of-stock-market-trading-data
2017-11-22,"Textile, clothing exports grow 7pc",Current Account / Trade; Textile Sector,Positive,https://www.dawn.com/news/1371996/textile-clothing-exports-grow-7pc
2017-11-22,Top cooperation body okays CPEC long-term plan,Political Stability / Government,No Signal,https://www.dawn.com/news/1372079/top-cooperation-body-okays-cpec-long-term-plan
2017-11-23,Bangladesh to get $300m ADB loan for road corridor,IMF / External Financing,No Signal,https://www.dawn.com/news/1372228/bangladesh-to-get-300m-adb-loan-for-road-corridor
2017-11-23,Govt may ban import of furnace oil,Current Account / Trade,Negative,https://www.dawn.com/news/1372239/govt-may-ban-import-of-furnace-oil
2017-11-23,Index inches up on heavy trading in K-Electric,Stock Market (Direct),No Signal,https://www.dawn.com/news/1372235/index-inches-up-on-heavy-trading-in-k-electric
2017-11-23,Millers ask govt to allow export of surplus sugar,Current Account / Trade,No Signal,https://www.dawn.com/news/1372230/millers-ask-govt-to-allow-export-of-surplus-sugar
2017-11-23,Nepra allows Rs3.40 hike in Wapda’s bulk tariff,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1372247/nepra-allows-rs340-hike-in-wapdas-bulk-tariff
2017-11-23,"PIA has no plan to sell Roosevelt Hotel, NA panel told",Privatization / Divestment,No Signal,https://www.dawn.com/news/1372337/pia-has-no-plan-to-sell-roosevelt-hotel-na-panel-told
2017-11-23,"PSX lands in red but benchmark index manages close above 40,000 mark",Stock Market (Direct),No Signal,https://www.dawn.com/news/1372396/psx-lands-in-red-but-benchmark-index-manages-close-above-40000-mark
2017-11-23,‘Banking business models need review’,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1372236/banking-business-models-need-review
2017-11-24,Foreigners may be allowed to trade in PSX scrips,Stock Market (Direct),No Signal,https://www.dawn.com/news/1372473/foreigners-may-be-allowed-to-trade-in-psx-scrips
2017-11-24,India’s cotton exports to drop sharply,Current Account / Trade,Negative,https://www.dawn.com/news/1372470/indias-cotton-exports-to-drop-sharply
2017-11-24,Pakistan Stock Exchange closes flattish after last trading session of the week,Stock Market (Direct),No Signal,https://www.dawn.com/news/1372610/pakistan-stock-exchange-closes-flattish-after-last-trading-session-of-the-week
2017-11-25,SBP keeps interest rate unchanged,Monetary Policy / Interest Rates; GDP / Economic Growth,No Signal,https://www.dawn.com/news/1372744/sbp-keeps-interest-rate-unchanged
2017-11-26,"$400m World Bank loan to help improve education, heatlh",IMF / External Financing,No Signal,https://www.dawn.com/news/1372914/400m-world-bank-loan-to-help-improve-education-heatlh
2017-11-26,Non-textile exports grew 13.6pc in July-October,Current Account / Trade; Textile Sector,Positive,https://www.dawn.com/news/1372915/non-textile-exports-grew-136pc-in-july-october
2017-11-27,One way to bridge Pakistan's widening trade deficit,Current Account / Trade,Negative,https://www.dawn.com/news/1373170/one-way-to-bridge-pakistans-widening-trade-deficit
2017-11-27,Pakistan Stock Exchange opens lower as KSE-100 index loses 216 points,Stock Market (Direct),Negative,https://www.dawn.com/news/1373205/pakistan-stock-exchange-opens-lower-as-kse-100-index-loses-216-points
2017-11-27,SECP orders investigation into leaked data at PSX to curb the illegal practice,Stock Market (Direct),No Signal,https://www.dawn.com/news/1373180/thriving-on-leaked-data
2017-11-28,Bearish trend weighs heavy on Pakistan Stock Exchange,Stock Market (Direct),Negative,https://www.dawn.com/news/1373399/bearish-trend-weighs-heavy-on-pakistan-stock-exchange
2017-11-28,CPEC investment has increased to $60bn: Sartaj Aziz,Foreign Investment / FPI,Positive,https://www.dawn.com/news/1373404/cpec-investment-has-increased-to-60bn-sartaj-aziz
2017-11-29,Chinese owners of PSX promise exchange-traded funds,Stock Market (Direct),No Signal,https://www.dawn.com/news/1373491/chinese-owners-of-psx-promise-exchange-traded-funds
2017-11-29,ECC approves export of 1.5 million metric tons of sugar,Current Account / Trade,Positive,https://www.dawn.com/news/1373409/ecc-approves-export-of-15-million-metric-tons-of-sugar
2017-11-29,"Foreign investments declining due to political instability, says Saad Rafique",Foreign Investment / FPI; Political Stability / Government,Negative,https://www.dawn.com/news/1373634/foreign-investments-declining-due-to-political-instability-says-saad-rafique
2017-11-29,Indian economic growth set to end five-quarter slide,GDP / Economic Growth,Negative,https://www.dawn.com/news/1373486/indian-economic-growth-set-to-end-five-quarter-slide
2017-11-29,PSX falls flat after range-bound session,Stock Market (Direct),No Signal,https://www.dawn.com/news/1373631/psx-falls-flat-after-range-bound-session
2017-11-30,How much are Pakistanis paying for the political uncertainty affecting the country?,GDP / Economic Growth,Negative,https://www.dawn.com/news/1373171/the-cost-of-political-uncertainty
2017-11-30,"Ogra proposes increase in petrol, diesel prices by December",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1373702/ogra-proposes-increase-in-petrol-diesel-prices-by-december
2017-11-30,Pakistan Stock Exchange's benchmark index closes above key 40k level,Stock Market (Direct),No Signal,https://www.dawn.com/news/1373852/pakistan-stock-exchanges-benchmark-index-closes-above-key-40k-level
2017-12-01,Citibank sees opportunities in Pakistan,GDP / Economic Growth,No Signal,https://www.dawn.com/news/1373897/citibank-sees-opportunities-in-pakistan
2017-12-01,Revenue collection falls short of target,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1373902/revenue-collection-falls-short-of-target
2017-12-03,LPG dealers to go on strike against duty imposition,Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1374146/lpg-dealers-to-go-on-strike-against-duty-imposition
2017-12-04,12.5pc withholding tax on mobile recharge high: PTA,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1374450/125pc-withholding-tax-on-mobile-recharge-high-pta
2017-12-04,Bank credit eludes KP businesses,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1374313/bank-credit-eludes-kp-businesses
2017-12-04,Money Market: Bank deposits rise 0.2pc,Banking Sector,Positive,https://www.dawn.com/news/1374309/money-market-bank-deposits-rise-02pc
2017-12-04,PSX commences week with flattish close,Stock Market (Direct),No Signal,https://www.dawn.com/news/1374505/psx-commences-week-with-flattish-close
2017-12-04,Rupee report: Rupee firm against dollar,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1374312/rupee-report-rupee-firm-against-dollar
2017-12-05,"If Pakistan knocks on IMF’s doors, will it get a frosty reception?",IMF / External Financing,No Signal,https://www.dawn.com/news/1374580/if-we-knock-on-imfs-doors
2017-12-05,Lower export target set for kinno this season,Current Account / Trade,Negative,https://www.dawn.com/news/1374528/lower-export-target-set-for-kinno-this-season
2017-12-05,NA body suggests abolition of taxes on hybrid cars to check pollution,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1374624/na-body-suggests-abolition-of-taxes-on-hybrid-cars-to-check-pollution
2017-12-05,"PSX lands in red with KSE-100 index falling below 40,000 mark",Stock Market (Direct),No Signal,https://www.dawn.com/news/1374707/psx-lands-in-red-with-kse-100-index-falling-below-40000-mark
2017-12-05,Rs10m stolen from 559 bank accounts in ATM fraud,Banking Sector,Negative,https://www.dawn.com/news/1374623/rs10m-stolen-from-559-bank-accounts-in-atm-fraud
2017-12-06,"EU adopts tax haven blacklist, British territories spared",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1374798/eu-adopts-tax-haven-blacklist-british-territories-spared
2017-12-06,"Govt, EETPL reach agreement on 230mmcfd LNG supply",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1374802/govt-eetpl-reach-agreement-on-230mmcfd-lng-supply
2017-12-06,Inflation in Pakistan at 4pc,Inflation / CPI,Negative,https://www.dawn.com/news/1374800/inflation-in-pakistan-at-4pc
2017-12-06,PSX experiences another flattish close amid low volumes,Stock Market (Direct),No Signal,https://www.dawn.com/news/1374923/psx-experiences-another-flattish-close-amid-low-volumes
2017-12-06,State Bank wakes up to ATM skimming incidents,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1374799/state-bank-wakes-up-to-atm-skimming-incidents
2017-12-07,"Bloodbath at PSX as benchmark index loses 1,123 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1375148/bloodbath-at-psx-as-benchmark-index-loses-1123-points
2017-12-07,Cement despatches go up 14pc,Cement Sector,No Signal,https://www.dawn.com/news/1374944/cement-despatches-go-up-14pc
2017-12-07,Major fault in new LNG terminal disrupts gas supplies,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1374947/major-fault-in-new-lng-terminal-disrupts-gas-supplies
2017-12-07,"PSX proposes trading halts, enhanced circuit breakers",Stock Market (Direct),Negative,https://www.dawn.com/news/1374943/psx-proposes-trading-halts-enhanced-circuit-breakers
2017-12-07,SBP launches Asaan Remittance Account,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1374939/sbp-launches-asaan-remittance-account
2017-12-07,Use CNIC to register new taxpayers: Abbasi,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1374945/use-cnic-to-register-new-taxpayers-abbasi
2017-12-08,Govt to tap $30 billion expats’ savings pool,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1375237/govt-to-tap-30-billion-expats-savings-pool
2017-12-08,"LNG supplies to resume today after major disruption, PGPC claims",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1375235/lng-supplies-to-resume-today-after-major-disruption-pgpc-claims
2017-12-08,PSX closes week on positive note as benchmark index climbs 295 points,Stock Market (Direct),Positive,https://www.dawn.com/news/1375347/psx-closes-week-on-positive-note-as-benchmark-index-climbs-295-points
2017-12-08,"Pakistan's exchange rate facing risks, UN body warns",Currency / Exchange Rate,Negative,https://www.dawn.com/news/1375239/pakistans-exchange-rate-facing-risks-un-body-warns
2017-12-09,Conditions for sugar exports notified,Current Account / Trade,No Signal,https://www.dawn.com/news/1375388/conditions-for-sugar-exports-notified
2017-12-09,Dollar rises to Rs107 in ‘market-driven adjustment’,Monetary Policy / Interest Rates; Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1375392/dollar-rises-to-rs107-in-market-driven-adjustment
2017-12-09,"In talks with IMF, Pakistan agrees to depreciate rupee",Monetary Policy / Interest Rates; Currency / Exchange Rate; IMF / External Financing,Negative,https://www.dawn.com/news/1375449/in-talks-with-imf-pakistan-agrees-to-depreciate-rupee
2017-12-09,Traders cut down on import of pulses,Current Account / Trade,No Signal,https://www.dawn.com/news/1375391/traders-cut-down-on-import-of-pulses
2017-12-10,Editorial: State Bank needs to be upfront about exchange rate depreciation,Currency / Exchange Rate; Banking Sector,No Signal,https://www.dawn.com/news/1375633/exchange-rate-depreciation
2017-12-10,IMF notes impressive growth,IMF / External Financing,No Signal,https://www.dawn.com/news/1375582/imf-notes-impressive-growth
2017-12-11,A sour season for kinno exports,Current Account / Trade,No Signal,https://www.dawn.com/news/1375853/a-sour-season-for-kinno-exports
2017-12-11,Going towards devaluation,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1375851/going-towards-devaluation
2017-12-11,PSX lands in red with benchmark KSE-100 Index shedding 598 points,Stock Market (Direct); Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1375970/psx-lands-in-red-with-benchmark-kse-100-index-shedding-598-points
2017-12-12,"Bitcoin tops $18,000 in debut on major bourse",Stock Market (Direct),No Signal,https://www.dawn.com/news/1375983/bitcoin-tops-18000-in-debut-on-major-bourse
2017-12-12,IMF calls for tax reforms in Pakistan,IMF / External Financing; Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1375993/imf-calls-for-tax-reforms-in-pakistan
2017-12-12,PM rules out divestment of PIA's Roosevelt Hotel,Privatization / Divestment,No Signal,https://www.dawn.com/news/1376054/divestment-of-roosevelt-hotel-ruled-out
2017-12-12,PSX closes flat after intense selling invites support,Stock Market (Direct),No Signal,https://www.dawn.com/news/1376169/psx-closes-flat-after-intense-selling-invites-support
2017-12-12,Power plants to start lifting of furnace oil,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1375994/power-plants-to-start-lifting-of-furnace-oil
2017-12-12,Rupee slide continues,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1375995/rupee-slide-continues
2017-12-12,Trade deficit jumps 29pc to $15bn,Current Account / Trade,Negative,https://www.dawn.com/news/1375992/trade-deficit-jumps-29pc-to-15bn
2017-12-13,Bank advances record ‘robust growth’,Banking Sector,Positive,https://www.dawn.com/news/1376227/bank-advances-record-robust-growth
2017-12-13,FBR approves three border complexes,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1376230/fbr-approves-three-border-complexes
2017-12-13,Rupee sees continued volatility,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1376228/rupee-sees-continued-volatility
2017-12-14,KSE-100 index loses 596 points amid political uncertainty,Stock Market (Direct),Negative,https://www.dawn.com/news/1376582/kse-100-index-loses-596-points-amid-political-uncertainty
2017-12-14,LNG terminal operations remain suspended,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1376462/lng-terminal-operations-remain-suspended
2017-12-14,Rupee finds stability after SBP intervention,Monetary Policy / Interest Rates; Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1376461/rupee-finds-stability-after-sbp-intervention
